id	is_hate	location
6615	0.0	California, United States
6616	0.0	California, United States
6617	0.0	California, United States
6618	0.0	California, United States
6619	0.0	California, United States
6620	0.0	California, United States
6621	0.0	California, United States
6622	0.0	California, United States
6623	0.0	California, United States
6624	0.0	California, United States
6625	0.0	California, United States
6626	0.0	California, United States
6627	0.0	California, United States
6628	0.0	California, United States
6629	0.0	California, United States
6630	0.0	Pacific Time (US & Canada)
6631	0.0	California, United States
6632	0.0	California, United States
6633	0.0	California, United States
6634	0.0	California, United States
6635	0.0	California, United States
6636	0.0	California, United States
6637	0.0	California, United States
6638	0.0	California, United States
6639	0.0	California, United States
6640	0.0	California, United States
6641	0.0	California, United States
6642	0.0	California, United States
6643	0.0	California, United States
6644	0.0	California, United States
6645	0.0	Pacific Time (US & Canada)
6646	0.0	California, United States
6647	0.0	California, United States
6648	0.0	California, United States
6649	0.0	California, United States
6650	0.0	California, United States
6651	0.0	California, United States
6652	0.0	California, United States
6653	0.0	California, United States
6654	0.0	California, United States
6655	0.0	California, United States
6656	0.0	California, United States
6657	0.0	Pacific Time (US & Canada)
6658	0.0	California, United States
6659	0.0	California, United States
6660	0.0	California, United States
6661	0.0	California, United States
6662	0.0	California, United States
6663	0.0	California, United States
6664	0.0	California, United States
6665	0.0	California, United States
6666	0.0	California, United States
6667	0.0	California, United States
6668	0.0	California, United States
6669	0.0	California, United States
6670	0.0	Pacific Time (US & Canada)
6671	0.0	California, United States
6672	0.0	California, United States
6673	0.0	California, United States
6674	0.0	California, United States
6675	0.0	Pacific Time (US & Canada)
6676	0.0	California, United States
6677	0.0	California, United States
6678	0.0	California, United States
6679	0.0	California, United States
6680	0.0	California, United States
6681	0.0	California, United States
6682	0.0	California, United States
6683	0.0	California, United States
6684	0.0	California, United States
6685	0.0	California, United States
6686	0.0	California, United States
6687	0.0	California, United States
6688	0.0	California, United States
6689	0.0	California, United States
6690	0.0	California, United States
6691	0.0	California, United States
6692	0.0	California, United States
6693	0.0	California, United States
6694	0.0	California, United States
6695	0.0	California, United States
6696	0.0	California, United States
6697	0.0	California, United States
6698	0.0	California, United States
6699	0.0	California, United States
6700	0.0	California, United States
6701	0.0	California, United States
6702	0.0	California, United States
6703	0.0	California, United States
6704	0.0	California, United States
6705	0.0	California, United States
6706	0.0	California, United States
6707	0.0	California, United States
6708	0.0	California, United States
6709	0.0	California, United States
6710	0.0	California, United States
6711	0.0	California, United States
6712	0.0	California, United States
6713	0.0	California, United States
6714	0.0	California, United States
6715	0.0	California, United States
6716	0.0	California, United States
6717	0.0	California, United States
6718	0.0	California, United States
6719	0.0	Pacific Time (US & Canada)
6720	0.0	California, United States
6721	0.0	California, United States
6722	0.0	California, United States
6723	0.0	California, United States
6724	0.0	California, United States
6725	0.0	California, United States
6726	0.0	California, United States
6727	0.0	California, United States
6728	0.0	California, United States
6729	0.0	California, United States
6730	0.0	Pacific Time (US & Canada)
6731	0.0	California, United States
6732	0.0	California, United States
6733	0.0	California, United States
6734	0.0	California, United States
6735	0.0	California, United States
6736	0.0	California, United States
6737	0.0	California, United States
6738	0.0	California, United States
6739	0.0	California, United States
6740	0.0	California, United States
6741	0.0	California, United States
6742	0.0	California, United States
6743	0.0	California, United States
6744	0.0	California, United States
6745	0.0	Pacific Time (US & Canada)
6746	0.0	California, United States
6747	0.0	California, United States
6748	0.0	California, United States
6749	0.0	California, United States
6750	0.0	California, United States
6751	0.0	California, United States
6752	0.0	California, United States
6753	0.0	California, United States
6754	0.0	California, United States
6755	0.0	California, United States
6756	0.0	California, United States
6757	0.0	California, United States
6758	0.0	California, United States
6759	0.0	California, United States
6760	0.0	California, United States
6761	0.0	California, United States
6762	0.0	Pacific Time (US & Canada)
6763	0.0	California, United States
6764	0.0	California, United States
6765	0.0	California, United States
6766	0.0	California, United States
6767	0.0	California, United States
6768	0.0	California, United States
6769	0.0	California, United States
6770	0.0	California, United States
6771	0.0	California, United States
6772	0.0	California, United States
6773	0.0	California, United States
6774	0.0	California, United States
6775	0.0	California, United States
6776	0.0	California, United States
6777	0.0	California, United States
6778	0.0	California, United States
6779	0.0	California, United States
6780	0.0	California, United States
6781	0.0	California, United States
6782	0.0	California, United States
6783	0.0	Pacific Time (US & Canada)
6784	0.0	California, United States
6785	0.0	California, United States
6786	0.0	California, United States
6787	0.0	California, United States
6788	0.0	California, United States
6789	0.0	California, United States
6790	0.0	California, United States
6791	0.0	Pacific Time (US & Canada)
6792	0.0	California, United States
6793	0.0	California, United States
6794	0.0	California, United States
6795	0.0	California, United States
6796	0.0	California, United States
6797	0.0	California, United States
6798	0.0	California, United States
6799	0.0	California, United States
6800	0.0	California, United States
6801	0.0	California, United States
6802	0.0	California, United States
6803	0.0	California, United States
6804	0.0	California, United States
6805	0.0	California, United States
6806	0.0	California, United States
6807	0.0	California, United States
6808	0.0	California, United States
6809	0.0	California, United States
6810	0.0	Pacific Time (US & Canada)
6811	0.0	Pacific Time (US & Canada)
6812	0.0	California, United States
6813	0.0	Pacific Time (US & Canada)
6814	0.0	California, United States
6815	0.0	California, United States
6816	0.0	California, United States
6817	0.0	California, United States
6818	0.0	California, United States
6819	0.0	California, United States
6820	0.0	California, United States
6821	0.0	California, United States
6822	0.0	California, United States
6823	0.0	California, United States
6824	0.0	California, United States
6825	0.0	California, United States
6826	0.0	California, United States
6827	0.0	California, United States
6828	0.0	California, United States
6829	0.0	California, United States
6830	0.0	California, United States
6831	0.0	California, United States
6832	0.0	California, United States
6833	0.0	California, United States
6834	0.0	California, United States
6835	0.0	California, United States
6836	0.0	California, United States
6837	0.0	Pacific Time (US & Canada)
6838	0.0	California, United States
6839	0.0	California, United States
6840	0.0	California, United States
6841	0.0	California, United States
6842	0.0	California, United States
6843	0.0	California, United States
6844	0.0	California, United States
6845	0.0	Pacific Time (US & Canada)
6846	0.0	California, United States
6847	0.0	California, United States
6848	0.0	California, United States
6849	0.0	California, United States
6850	0.0	California, United States
